image_path,label
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014288_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014695_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000466_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015593_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013815 (1)_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013842_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015969_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014187_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000513_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009950_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013618_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013457_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000126_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011140_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015041_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015641_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013588_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016000_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015368_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000517_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000292_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015369_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000323_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013689_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000354_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012501_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010267_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012450_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000302_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015464_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009868_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013167_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000220_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000262_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000344_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015482_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000204_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000469_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000164_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012512_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016025_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013917_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015127_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014478_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000016_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014703_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000198_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000209_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001152_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000239_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012214_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015156_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013689_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000321_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000246_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014238_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001126_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000207_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015938_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013762_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000185_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000109_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010231_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012930_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001103_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015980_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000235_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015943_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012998_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000388_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012397_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000300_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016025_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000322_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000118_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015950_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000387_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013160_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011099_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000357_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013497_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012840_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011163_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000226_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000096_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010596_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000051_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016013_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000365_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000118_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000301_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012294_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000395_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013581_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000303_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013634_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012666_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015481_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012391_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000215_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012237_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001142_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010372_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016063_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012379_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010379_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010466_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012238_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013813 (1)_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000051_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015229_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000282_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014666_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015986_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014912_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000288_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012998_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013497_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015988_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013577_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012379_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014506_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010372_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015113_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000176_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014784_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000208_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015153_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000202_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013129_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014229_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000146_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000316_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000332_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000256_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014183_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000377_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015983_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015950_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000151_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015360_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015945_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000355_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000124_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000350_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014872_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016004_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013427_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000322_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000133_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015636_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000030_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000445_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009897_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012932_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012828_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010597_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000022_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010350_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000044_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000019_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012359_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010016_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000521_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000209_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014434_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015949_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015050_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000031_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000297_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000065_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016059_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000246_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015952_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015251_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014284_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000289_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014233_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000190_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015996_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016038_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000078_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015979_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015949_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000222_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014489_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009993_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000103_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000521_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013490_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000165_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016055_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016026_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011158_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000283_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014872_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000034_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012889_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000275_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016026_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012416_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000134_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014027_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012342_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000016_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000037_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012238_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000349_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000130_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015411_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016037_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000216_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012828_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015158_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015956_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013198_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012845_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010852_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012792_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000152_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000328_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012377_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012208_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012137_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000098_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000064_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000386_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000374_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000025_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000343_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000347_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000244_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015953_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016027_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013040_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012800_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000364_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010011_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000189_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000047_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012810_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015132_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015995_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015229_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000463_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000030_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000046_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000124_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000517_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014181_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000487_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001119_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016027_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000022_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014183_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013867_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000254_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015994_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0014667_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011210_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014160_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013830_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014772_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016058_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000223_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015185_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000338_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016046_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000053_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013141_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016016_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014163_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000025_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000159_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000169_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001140_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000082_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016046_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015990_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000359_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000415_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000157_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015988_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011161_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010089_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000000_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000108_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016036_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000234_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013652_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010364_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000519_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000179_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000311_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000341_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000229_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015998_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000108_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013842_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013814 (1)_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000258_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013615_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010863_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012137_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000261_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000151_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013972_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014077_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000277_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000299_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014229_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016051_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000014_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016009_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012880_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000041_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000338_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016048_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015945_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000231_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012813_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000036_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000215_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015127_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000177_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012390_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012813_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000261_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000107_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000217_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016009_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000316_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012693_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014187_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014369_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012749_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016030_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010860_seg_180.jpg,1
